CustomerID,Age,Gender,Geography,Tenure,Balance,NumOfProducts,HasCreditCard,IsActiveMember,EstimatedSalary,Exited,Age_group,Churn Status
102002,54,Female,USA,10,235314.77,4,0,1,53769.86,1,Middle Age,Churned
102003,60,Female,USA,5,147198.63,2,0,1,60077.14,0,Middle Age,Retained
102004,57,Male,Canada,10,77798.11,3,1,0,53734.86,0,Middle Age,Retained
102005,43,Female,India,7,112419.96,2,0,0,135116.22,1,Adult,Churned
102006,72,Male,Australia,4,201421.2,3,0,0,32027.37,0,Senior,Retained
102007,40,Male,UK,1,40404.02,1,1,1,83598.11,0,Adult,Retained
102008,61,Female,Australia,1,73208.91,1,0,0,128760.18,1,Middle Age,Churned
102009,56,Female,USA,9,169877.01,1,0,0,65263.4,0,Middle Age,Retained
102010,32,Male,Australia,4,78872.3,3,1,1,22402.13,0,Adult,Retained
102011,73,Female,USA,2,198125.42,2,1,0,25546.55,0,Senior,Retained
102012,66,Female,USA,9,32613.37,4,1,0,33933.69,0,Senior,Retained
102013,21,Male,USA,2,190671.54,4,1,0,168810.17,0,Young,Retained
102014,46,Female,USA,7,17087.93,1,1,0,134994.07,0,Adult,Retained
102015,39,Male,USA,6,3148.15,4,1,1,22259.26,0,Adult,Retained
102016,42,Male,Canada,0,224555.88,3,0,1,84303.09,0,Adult,Retained
102017,30,Female,Australia,4,145334.8,2,0,1,62931.18,1,Adult,Churned
102018,35,Male,Canada,8,87956.72,4,1,0,119827.62,0,Adult,Retained
102019,50,Male,Canada,3,58148.66,4,1,0,109333.13,0,Middle Age,Retained
102020,33,Female,India,0,154221.45,2,0,1,101413.56,0,Adult,Retained
102021,62,Female,India,7,127250.55,4,1,0,69757.35,0,Middle Age,Retained
102022,59,Female,India,4,247899.44,2,1,0,36181.96,0,Middle Age,Retained
102023,61,Male,UK,1,245804,3,0,1,151051.51,0,Middle Age,Retained
102024,79,Male,India,0,158756.14,3,0,1,177172.79,0,Senior,Retained
102025,19,Female,Australia,2,110717.63,3,1,0,189388.67,0,Young,Retained
102026,72,Male,Canada,8,122785.24,1,1,1,21137.6,0,Senior,Retained
102027,52,Female,Australia,0,170619.77,3,0,0,150582.66,0,Middle Age,Retained
102028,59,Female,India,3,25393.64,4,1,1,148035.66,0,Middle Age,Retained
102029,51,Male,UK,7,82088.02,1,0,1,189950.83,0,Middle Age,Retained
102030,47,Female,UK,7,18818.06,1,0,0,58053.77,0,Adult,Retained
102031,76,Male,Canada,9,18340.19,1,1,0,151014.02,0,Senior,Retained
102032,72,Male,Australia,10,48959.81,3,0,1,20378.99,0,Senior,Retained
102033,30,Female,USA,10,121313.31,1,0,0,129936.69,0,Adult,Retained
102034,30,Male,Australia,7,196193.58,3,0,0,76661.09,0,Adult,Retained
102035,35,Female,India,9,121373.97,3,1,0,156092.79,0,Adult,Retained
102036,49,Male,USA,7,83869.15,1,1,1,174027.81,1,Adult,Churned
102037,49,Male,UK,3,20588.25,1,1,0,79316,0,Adult,Retained
102038,52,Male,Canada,7,137573.88,4,0,0,109861.36,0,Middle Age,Retained
102039,76,Female,Canada,8,67817.15,1,0,1,32306.77,0,Senior,Retained
102040,56,Male,UK,6,153733.54,3,1,1,89212.32,1,Middle Age,Churned
102041,63,Female,India,1,244296.93,4,0,1,78552.07,0,Middle Age,Retained
102042,69,Male,UK,8,27828.58,4,0,1,44793.46,1,Senior,Churned
102043,46,Male,India,10,53031.35,3,1,0,179950.94,1,Adult,Churned
102044,79,Female,USA,7,118273.63,1,0,0,38136.69,1,Senior,Churned
102045,66,Female,UK,4,242153.45,1,0,1,130790.48,1,Senior,Churned
102046,46,Female,India,2,192952.44,2,0,1,179127.1,0,Adult,Retained
102047,79,Female,USA,6,224557.3,1,0,0,183274.03,1,Senior,Churned
102048,70,Female,UK,1,83428.71,2,0,0,160715.54,0,Senior,Retained
102049,61,Male,Canada,2,248009.62,4,0,1,43466.82,1,Middle Age,Churned
102050,74,Male,UK,8,25708.2,4,1,0,165311.97,0,Senior,Retained
102051,33,Female,Australia,3,13243.23,4,1,0,62547.31,0,Adult,Retained
102052,73,Male,UK,3,213900.66,2,0,1,185255.63,0,Senior,Retained
102053,61,Male,Australia,2,231816.22,3,1,1,144726.47,0,Middle Age,Retained
102054,64,Male,USA,4,22646.34,3,1,1,159200.84,0,Middle Age,Retained
102055,74,Female,UK,2,28356.86,4,1,1,26156.17,0,Senior,Retained
102056,27,Male,USA,8,8293.54,2,0,0,120725.37,1,Young,Churned
102057,47,Male,USA,2,26126.89,2,1,1,166017,0,Adult,Retained
102058,42,Male,India,1,52354.95,4,0,0,173702.17,0,Adult,Retained
102059,56,Female,USA,4,242519.15,1,1,0,15440.02,0,Middle Age,Retained
102060,37,Male,USA,5,166965.06,4,1,0,188440.25,0,Adult,Retained
102061,22,Male,UK,0,194638.26,2,0,1,18234.36,0,Young,Retained
102062,18,Female,UK,10,194034.85,1,1,0,126758.55,1,Young,Churned
102063,47,Female,Canada,5,133768.44,3,0,1,141743.63,0,Adult,Retained
102064,66,Male,India,9,199372.24,1,1,1,30395.61,0,Senior,Retained
102065,20,Male,USA,2,148951.88,3,1,1,19122.25,0,Young,Retained
102066,62,Female,India,3,78636.52,2,1,0,159133.31,1,Middle Age,Churned
102067,31,Female,Australia,5,140277.53,4,1,1,83087.42,0,Adult,Retained
102068,73,Female,USA,7,133377.15,4,0,1,30351.38,0,Senior,Retained
102069,47,Female,India,8,205863.26,4,0,0,154906.89,0,Adult,Retained
102070,67,Female,Canada,5,245431.8,4,1,1,171340.98,0,Senior,Retained
102071,21,Female,Canada,6,102760.64,4,0,0,121603.38,1,Young,Churned
102072,35,Female,USA,4,190847.67,2,1,0,40634.99,0,Adult,Retained
102073,79,Male,Australia,8,24940.75,2,0,1,12892.27,0,Senior,Retained
102074,54,Female,Canada,3,194207.84,4,0,1,143152.47,0,Middle Age,Retained
102075,42,Female,Canada,9,92854.23,1,0,1,114526.54,0,Adult,Retained
102076,65,Male,Australia,10,9847.54,4,1,1,133651.46,0,Senior,Retained
102077,18,Female,India,5,90811.54,3,0,0,164505.09,0,Young,Retained
102078,70,Female,Canada,4,152660.69,3,0,1,92503.28,0,Senior,Retained
102079,63,Male,UK,0,29812.54,3,1,1,33657.94,1,Middle Age,Churned
102080,32,Female,Canada,4,231008.62,3,1,0,188596.82,0,Adult,Retained
102081,26,Male,India,4,19418.1,4,1,1,113599.8,0,Young,Retained
102082,32,Male,India,8,232501.68,3,0,1,126905.88,0,Adult,Retained
102083,66,Male,USA,0,176784.38,1,0,1,187348.17,0,Senior,Retained
102084,74,Male,UK,4,82428.04,4,0,1,187000.89,0,Senior,Retained
102085,41,Female,India,6,97687.59,3,0,1,118697.98,0,Adult,Retained
102086,21,Male,Australia,10,185202.34,4,0,0,66546.17,0,Young,Retained
102087,29,Male,UK,5,150367.78,4,0,1,199451.59,1,Young,Churned
102088,76,Female,UK,5,167910.73,4,1,0,139355.25,0,Senior,Retained
102089,75,Male,Australia,6,97291.15,2,0,0,87602.97,0,Senior,Retained
102090,54,Male,Canada,5,121953.37,3,0,0,116368.99,1,Middle Age,Churned
102091,78,Male,Australia,4,247466.87,2,0,0,89008.47,0,Senior,Retained
102092,54,Male,Australia,9,53480.72,1,1,1,178777.98,0,Middle Age,Retained
102093,60,Female,Canada,4,104464.05,1,0,1,101674.88,0,Middle Age,Retained
102094,77,Male,Canada,8,72955.8,2,1,0,166470.39,0,Senior,Retained
102095,23,Female,Canada,7,191277.88,3,0,1,169633.5,1,Young,Churned
102096,56,Female,Canada,9,191003.16,4,1,1,166623.14,0,Middle Age,Retained
102097,73,Male,Canada,3,73111.37,1,1,0,147215.84,0,Senior,Retained
102098,63,Male,Australia,3,20347.58,1,1,1,172426.77,0,Middle Age,Retained
102099,41,Male,USA,9,2858.17,1,0,0,83573.62,0,Adult,Retained
102100,28,Male,USA,4,106862.63,3,1,0,31786.01,0,Young,Retained
102101,79,Female,India,2,102584.4,2,0,1,170066.3,0,Senior,Retained
102102,30,Female,USA,7,247097.47,2,1,1,104652,0,Adult,Retained
102103,51,Female,USA,6,117450.52,3,0,1,34201.45,0,Middle Age,Retained
102104,42,Male,Australia,4,64104.59,1,1,0,31909.38,0,Adult,Retained
102105,24,Female,Canada,9,222807.36,3,1,0,40256.05,0,Young,Retained
102106,69,Male,Canada,2,122766.99,3,0,1,152684.92,0,Senior,Retained
102107,21,Male,Australia,4,149793.91,2,1,0,145062.77,0,Young,Retained
102108,76,Male,USA,2,23917.18,3,0,1,48725.55,0,Senior,Retained
102109,25,Male,Australia,9,95729.1,3,1,1,170915.45,0,Young,Retained
102110,37,Male,India,4,236055.92,1,1,1,63446.01,0,Adult,Retained
102111,46,Female,Canada,0,147376.35,4,0,1,160667.26,1,Adult,Churned
102112,71,Female,UK,5,86125.46,1,0,0,102873.12,0,Senior,Retained
102113,70,Male,India,9,156416.8,2,0,1,148994.25,0,Senior,Retained
102114,68,Female,India,3,227602.77,4,1,0,82463.66,0,Senior,Retained
102115,62,Male,Australia,3,68497.65,1,0,0,75956.71,0,Middle Age,Retained
102116,63,Male,USA,7,126279.18,3,0,0,169858.32,0,Middle Age,Retained
102117,27,Male,Canada,1,239672.66,3,1,0,16707.43,1,Young,Churned
102118,60,Female,UK,3,43099.04,4,0,0,195200.02,0,Middle Age,Retained
102119,51,Male,India,1,179915.98,4,0,0,133154.12,0,Middle Age,Retained
102120,74,Male,UK,0,153620.25,3,1,1,92171.84,0,Senior,Retained
102121,43,Female,USA,9,169918.78,2,1,0,129330.36,0,Adult,Retained
102122,58,Female,USA,2,87804.91,1,1,1,33320.78,1,Middle Age,Churned
102123,66,Female,UK,7,78469.84,3,1,0,107669.97,0,Senior,Retained
102124,75,Male,Canada,5,171052.42,1,1,1,197168.15,1,Senior,Churned
102125,20,Male,USA,6,53885.82,1,0,1,54701.19,1,Young,Churned
102126,73,Female,UK,1,104913.69,1,1,0,147232.84,0,Senior,Retained
102127,23,Male,India,5,47043.66,1,1,1,92644.56,0,Young,Retained
102128,22,Female,UK,7,2076.21,2,1,1,133967.05,0,Young,Retained
102129,22,Female,UK,7,242514.34,2,0,0,48928.57,1,Young,Churned
102130,71,Male,Australia,3,107925.74,2,0,0,99388.35,0,Senior,Retained
102131,64,Male,USA,5,242337.4,3,0,0,196217.62,0,Middle Age,Retained
102132,40,Female,Canada,4,35080.88,3,0,0,47104.56,0,Adult,Retained
102133,66,Female,Canada,8,146841.69,3,1,0,130924.56,0,Senior,Retained
102134,26,Female,Australia,7,50243.51,2,1,0,119363.57,1,Young,Churned
102135,52,Female,Canada,1,197518.53,1,1,0,117359.8,0,Middle Age,Retained
102136,37,Male,UK,6,195925.75,2,0,0,126873.43,0,Adult,Retained
102137,75,Female,Australia,6,28151.79,3,1,1,105425.22,0,Senior,Retained
102138,66,Female,India,10,228016.11,4,0,0,13216.84,0,Senior,Retained
102139,78,Female,USA,0,48657.41,3,0,1,181018.39,0,Senior,Retained
102140,76,Male,USA,0,153244.34,1,0,0,167125.98,0,Senior,Retained
102141,59,Male,USA,3,246408.41,2,1,0,43091.86,0,Middle Age,Retained
102142,52,Female,UK,4,220599.13,4,1,0,88521.9,0,Middle Age,Retained
102143,67,Male,India,3,239140.98,4,1,0,156404.31,0,Senior,Retained
102144,35,Male,Australia,6,85649.69,1,1,1,196211.84,0,Adult,Retained
102145,79,Male,Australia,2,26393.91,2,0,1,190716.04,1,Senior,Churned
102146,34,Female,USA,6,47086.72,4,1,0,180878.25,1,Adult,Churned
102147,41,Female,India,7,125123.72,3,0,1,40091.04,0,Adult,Retained
102148,20,Male,India,5,198307.42,1,0,0,183750.27,0,Young,Retained
102149,49,Female,India,5,37538.41,4,0,1,176904.53,1,Adult,Churned
102150,52,Female,Canada,7,164932.88,1,0,0,81620.48,0,Middle Age,Retained
102151,55,Male,Canada,7,80894.4,2,0,1,84959.29,1,Middle Age,Churned
102152,30,Male,USA,6,85300.52,2,0,1,97382.7,1,Adult,Churned
102153,73,Female,India,5,165479.43,2,0,1,134673.37,0,Senior,Retained
102154,78,Male,India,5,116749.85,3,1,0,59558.77,0,Senior,Retained
102155,64,Female,Australia,9,203008.32,4,1,1,14360.2,0,Middle Age,Retained
102156,42,Female,Australia,10,38979.63,2,0,0,36833.61,0,Adult,Retained
102157,26,Male,USA,5,197487.07,3,1,1,93622.02,1,Young,Churned
102158,21,Female,India,7,16058.81,2,1,0,63580.49,1,Young,Churned
102159,31,Female,USA,0,48513.47,2,1,0,155258.15,0,Adult,Retained
102160,54,Male,Australia,4,164037.43,4,1,0,30271.11,0,Middle Age,Retained
102161,51,Male,Australia,2,213731.41,3,0,1,184318.39,0,Middle Age,Retained
102162,28,Male,Canada,7,63169.91,2,1,1,180112.16,0,Young,Retained
102163,58,Female,USA,10,81797.9,3,0,0,182663.8,0,Middle Age,Retained
102164,73,Male,USA,5,134280.19,3,0,0,150525.9,1,Senior,Churned
102165,20,Male,India,1,52893.2,2,1,0,30329.99,0,Young,Retained
102166,76,Male,India,6,202789.07,2,1,1,93246.14,0,Senior,Retained
102167,45,Male,Canada,6,193409.16,1,0,1,34967.02,0,Adult,Retained
102168,46,Female,UK,4,36322.93,4,0,1,197662.85,0,Adult,Retained
102169,26,Female,UK,7,115957.43,2,1,1,73277.3,0,Young,Retained
102170,20,Male,UK,4,193706.94,1,1,1,121212.8,0,Young,Retained
102171,42,Female,USA,0,84332.38,4,0,0,158084.68,0,Adult,Retained
102172,51,Male,USA,8,158276.71,2,1,0,184917.06,0,Middle Age,Retained
102173,29,Male,Australia,3,12553.28,3,0,0,153554.07,0,Young,Retained
102174,59,Female,USA,1,152172.19,4,0,0,138155.72,0,Middle Age,Retained
102175,26,Female,USA,3,38163.25,3,0,1,98536.54,1,Young,Churned
102176,32,Male,USA,8,207645.83,1,0,1,125026.03,1,Adult,Churned
102177,57,Male,Canada,1,88862.37,2,1,0,27891.12,0,Middle Age,Retained
102178,42,Female,USA,3,70388.47,1,0,1,177945.28,0,Adult,Retained
102179,22,Male,India,1,210222.24,2,0,0,113317.69,1,Young,Churned
102180,28,Female,India,4,12536.01,2,1,1,17625.66,0,Young,Retained
102181,76,Male,Australia,2,99152.2,3,1,1,184781.4,0,Senior,Retained
102182,51,Male,Canada,9,92500.89,1,0,0,102967.38,0,Middle Age,Retained
102183,41,Female,India,1,71200.09,3,1,0,175031.94,0,Adult,Retained
102184,77,Female,Canada,8,227938.58,3,1,0,172808.71,0,Senior,Retained
102185,32,Female,Canada,4,187732.1,3,0,1,164992.8,0,Adult,Retained
102186,55,Female,Australia,9,15980.79,1,1,1,21666.57,0,Middle Age,Retained
102187,25,Female,Canada,4,178671.86,2,1,1,56942.66,1,Young,Churned
102188,76,Female,USA,0,131824.78,2,1,0,176354.1,1,Senior,Churned
102189,22,Female,Canada,5,225216.97,1,1,0,180808.3,0,Young,Retained
102190,65,Male,Australia,6,78236.4,2,1,0,97033.08,0,Senior,Retained
102191,43,Male,Australia,0,143540.5,1,0,1,93607.88,0,Adult,Retained
102192,35,Male,Australia,8,125188.82,1,1,1,43276.72,0,Adult,Retained
102193,23,Female,India,7,122390.23,2,0,0,193998.05,0,Young,Retained
102194,54,Female,USA,7,114026.35,4,0,0,50496.31,0,Middle Age,Retained
102195,77,Female,India,6,51407.37,3,1,0,46277.99,0,Senior,Retained
102196,65,Male,UK,4,188927.48,1,1,1,135538.5,0,Senior,Retained
102197,30,Female,USA,2,112834.01,1,1,1,56140.42,0,Adult,Retained
102198,45,Female,Canada,8,239629.07,4,1,0,188366.61,1,Adult,Churned
102199,22,Male,Australia,6,65202.11,1,1,0,12072.33,0,Young,Retained
102200,30,Female,UK,10,170685.96,1,1,0,11093.12,1,Adult,Churned
102201,34,Male,USA,9,235179.27,2,1,1,105926.59,1,Adult,Churned
102202,67,Male,India,9,165864.58,2,1,1,102731.87,0,Senior,Retained
102203,57,Female,Australia,7,217818.23,4,1,1,41039.16,0,Middle Age,Retained
102204,62,Female,India,5,206870.24,1,1,0,103958.72,0,Middle Age,Retained
102205,49,Female,USA,10,90029.43,3,1,0,88215.61,0,Adult,Retained
102206,79,Male,USA,4,150030.98,2,1,0,179162.61,0,Senior,Retained
102207,46,Male,UK,7,39065.33,3,0,0,11758.24,0,Adult,Retained
102208,68,Male,Canada,2,133881.47,3,1,0,195491.26,0,Senior,Retained
102209,75,Female,India,6,57605.49,4,0,0,128634.63,0,Senior,Retained
102210,20,Female,UK,1,185934.2,4,0,0,38850.25,0,Young,Retained
102211,73,Female,Australia,2,132014.61,1,1,0,18884.4,0,Senior,Retained
102212,57,Female,Canada,1,102806.84,4,0,0,112240.08,0,Middle Age,Retained
102213,51,Male,UK,4,67199.27,2,1,0,54629.13,0,Middle Age,Retained
102214,57,Male,India,6,249674.62,1,1,0,67221.45,0,Middle Age,Retained
102215,44,Male,USA,10,17927.63,1,0,1,56575.11,1,Adult,Churned
102216,30,Male,Australia,9,10890.17,3,1,0,133532.74,0,Adult,Retained
102217,62,Female,India,10,54314.35,3,0,0,115170.5,0,Middle Age,Retained
102218,50,Female,Canada,10,242768.11,3,0,1,24815.14,0,Middle Age,Retained
102219,23,Female,Canada,10,244809.54,1,1,0,110040.04,0,Young,Retained
102220,41,Male,USA,9,163731.93,4,0,1,160326.06,0,Adult,Retained
102221,36,Male,USA,0,220026.67,4,0,1,25426.97,0,Adult,Retained
102222,33,Female,Australia,9,53490.43,4,1,0,179050.41,1,Adult,Churned
102223,57,Female,Australia,8,243010.52,1,0,0,119878.26,0,Middle Age,Retained
102224,45,Male,USA,0,35696.21,1,1,1,190618.65,0,Adult,Retained
102225,50,Female,USA,0,25281.3,1,1,0,38146.83,0,Middle Age,Retained
102226,76,Male,Canada,9,28052.88,1,1,0,198777.35,0,Senior,Retained
102227,76,Male,USA,7,143281.98,1,1,0,132411.84,0,Senior,Retained
102228,65,Male,UK,5,195243.6,4,0,1,117823.9,0,Senior,Retained
102229,58,Female,India,5,91666.79,1,1,1,107903.13,1,Middle Age,Churned
102230,30,Female,USA,8,244474,4,0,0,14494.33,0,Adult,Retained
102231,60,Male,Australia,3,108605.03,1,0,0,188531.45,0,Middle Age,Retained
102232,62,Female,UK,7,37612.14,4,1,1,132358.95,0,Middle Age,Retained
102233,42,Male,Australia,3,116491.69,2,1,1,27409.03,0,Adult,Retained
102234,70,Male,UK,1,169759.29,2,1,0,13980.91,1,Senior,Churned
102235,59,Male,USA,10,208056.45,4,0,0,19648.89,0,Middle Age,Retained
102236,53,Male,India,7,114692.07,2,1,0,125785.2,0,Middle Age,Retained
102237,44,Female,Australia,6,148401.71,2,0,1,126662.93,1,Adult,Churned
102238,55,Male,UK,3,66836.18,4,1,1,104936.79,0,Middle Age,Retained
102239,77,Male,Canada,8,161479.13,1,1,0,68285.51,0,Senior,Retained
102240,24,Female,USA,8,246492.99,1,0,1,111031.12,0,Young,Retained
102241,22,Male,India,7,12263.39,4,0,0,108097.35,0,Young,Retained
102242,60,Male,USA,0,221632.67,3,1,0,13688.96,0,Middle Age,Retained
102243,62,Female,Canada,6,140570.63,3,1,0,63669.15,0,Middle Age,Retained
102244,75,Female,India,4,63024.66,2,1,0,20105.21,1,Senior,Churned
102245,74,Female,Canada,6,238722.43,3,0,0,181029.4,0,Senior,Retained
102246,68,Male,USA,8,120838.58,2,1,1,147792.4,1,Senior,Churned
102247,48,Female,UK,1,82922.56,1,1,1,199261.88,0,Adult,Retained
102248,40,Female,USA,10,45374.41,4,0,0,67412.54,0,Adult,Retained
102249,59,Male,USA,3,61113.05,1,1,1,176912.31,0,Middle Age,Retained
102250,27,Male,USA,3,208212.26,4,0,0,124580.31,1,Young,Churned
102251,49,Male,Australia,1,153602.5,3,0,1,96093.83,0,Adult,Retained
102252,60,Male,Canada,2,228311.4,1,1,1,52288.89,0,Middle Age,Retained
102253,70,Male,Canada,10,57992.11,1,1,1,150294.51,0,Senior,Retained
102254,47,Female,Canada,7,30284.64,2,0,1,181786.74,1,Adult,Churned
102255,56,Female,Australia,8,1521.88,4,0,0,54708.6,1,Middle Age,Churned
102256,48,Female,UK,5,126965.51,3,1,1,43324.16,0,Adult,Retained
102257,35,Male,USA,9,249576.73,1,0,1,142282.16,0,Adult,Retained
102258,53,Male,UK,1,173741.32,4,0,1,195624.9,0,Middle Age,Retained
102259,19,Male,Australia,1,77098.65,3,1,1,152491.47,1,Young,Churned
102260,31,Female,Canada,6,219214.65,1,0,1,64070.34,0,Adult,Retained
102261,30,Female,USA,7,195430.57,4,0,1,89791.53,0,Adult,Retained
102262,46,Male,India,7,3853.79,2,0,1,83020.35,1,Adult,Churned
102263,29,Female,India,5,204215.12,1,0,1,171898.05,0,Young,Retained
102264,56,Male,UK,9,75131.69,4,0,0,156560.45,0,Middle Age,Retained
102265,19,Female,Canada,7,37418.37,3,0,0,121905.33,0,Young,Retained
102266,49,Female,India,0,56582.71,3,1,0,62242.23,0,Adult,Retained
102267,30,Female,UK,8,117144.95,2,1,1,188217.82,0,Adult,Retained
102268,63,Male,Australia,0,106216.98,1,1,0,134129.89,0,Middle Age,Retained
102269,44,Female,UK,2,72221.82,2,1,0,194390.56,0,Adult,Retained
102270,66,Female,UK,8,43054.58,4,0,0,120222.24,0,Senior,Retained
102271,58,Male,UK,10,190557.7,3,1,1,166026.62,0,Middle Age,Retained
102272,34,Female,USA,4,247527.45,2,0,0,164490.02,1,Adult,Churned
102273,57,Male,UK,8,194447.9,1,1,0,74092.47,0,Middle Age,Retained
102274,48,Male,UK,8,73984.24,4,0,0,193163.94,0,Adult,Retained
102275,51,Male,USA,5,61202.24,1,1,0,14168.88,0,Middle Age,Retained
102276,77,Male,USA,10,54416.47,2,0,0,156055.07,0,Senior,Retained
102277,41,Male,Australia,0,34173.77,3,1,0,193455.85,1,Adult,Churned
102278,62,Female,Canada,9,137832.64,3,1,0,74392.56,0,Middle Age,Retained
102279,52,Male,India,6,151350.09,2,1,1,133141.01,0,Middle Age,Retained
102280,65,Male,India,5,176375.67,1,1,0,116822.42,1,Senior,Churned
102281,23,Male,UK,8,170053.34,1,1,0,154686.39,0,Young,Retained
102282,36,Male,Australia,6,73083.33,1,0,1,174573.81,0,Adult,Retained
102283,47,Female,UK,10,82577.75,1,1,1,124578.47,1,Adult,Churned
102284,24,Male,India,3,170378.63,3,0,1,165021.87,0,Young,Retained
102285,27,Female,USA,6,87361.91,1,1,1,69334.26,0,Young,Retained
102286,58,Male,Canada,1,53155.8,2,1,1,53431.54,0,Middle Age,Retained
102287,49,Female,Australia,5,93584.04,2,1,0,91826.86,1,Adult,Churned
102288,51,Male,USA,5,68021.04,2,0,0,138769.95,0,Middle Age,Retained
102289,45,Male,Canada,1,22078.18,2,1,0,45576.92,0,Adult,Retained
102290,77,Female,Australia,3,207534.73,1,1,1,139266.92,1,Senior,Churned
102291,32,Male,Australia,7,213277.85,3,0,0,84877.79,0,Adult,Retained
102292,47,Female,India,7,54937.58,4,0,0,161159.3,0,Adult,Retained
102293,54,Male,USA,7,16193.05,1,0,1,16998.81,0,Middle Age,Retained
102294,46,Female,Australia,7,184706.86,4,0,1,136916.7,0,Adult,Retained
102295,39,Male,Australia,0,52882.16,3,1,0,133466.24,0,Adult,Retained
102296,21,Male,Canada,1,98358.87,1,0,1,188777.74,1,Young,Churned
102297,37,Female,India,3,16033.81,4,0,0,145539.84,0,Adult,Retained
102298,49,Male,UK,8,56567.4,3,1,1,161297.36,0,Adult,Retained
102299,53,Male,India,2,198225.57,4,0,0,181872.29,0,Middle Age,Retained
102300,67,Male,UK,5,201099.11,2,0,0,138259.86,0,Senior,Retained
102301,21,Male,USA,6,51771.21,2,0,0,65129.19,0,Young,Retained
102302,44,Male,USA,7,83978.46,3,1,1,175257.02,0,Adult,Retained
102303,34,Male,Australia,6,33559.6,3,0,1,152039.84,0,Adult,Retained
102304,29,Female,USA,2,18543.16,4,0,1,90643.14,1,Young,Churned
102305,39,Female,Australia,5,248042.93,3,0,1,145000.54,0,Adult,Retained
102306,34,Female,India,4,163898.49,2,1,0,174860.89,0,Adult,Retained
102307,27,Male,USA,9,135524.13,2,1,0,195373.9,0,Young,Retained
102308,71,Female,India,3,191374.63,1,0,0,190946.79,1,Senior,Churned
102309,18,Male,India,0,210019.29,4,1,0,71812.29,1,Young,Churned
102310,39,Male,USA,6,201678.69,3,0,1,90121.81,0,Adult,Retained
102311,43,Male,India,7,4134.86,3,1,1,30811.95,0,Adult,Retained
102312,73,Male,USA,1,46701.97,3,1,1,57033.41,0,Senior,Retained
102313,76,Female,USA,6,163726.33,4,0,1,177660.03,0,Senior,Retained
102314,35,Male,USA,5,93939.84,2,0,0,78561.49,1,Adult,Churned
102315,67,Female,UK,4,245620.66,3,0,1,127905.01,0,Senior,Retained
102316,31,Male,India,3,166351.2,3,1,1,136533.47,0,Adult,Retained
102317,64,Female,Canada,1,239137.23,2,0,1,158547.56,0,Middle Age,Retained
102318,46,Female,USA,9,50361.62,3,1,0,44732.01,0,Adult,Retained
102319,29,Female,India,5,215989.26,1,1,0,67914.5,0,Young,Retained
102320,53,Female,Australia,4,80338.08,2,0,0,95183.9,0,Middle Age,Retained
102321,76,Female,USA,1,247391.2,2,1,1,79319.8,0,Senior,Retained
102322,52,Female,USA,9,39422.17,2,1,0,196751.99,0,Middle Age,Retained
102323,69,Male,Canada,6,129084.95,1,0,0,168638.75,0,Senior,Retained
102324,78,Female,UK,5,198211.13,2,1,0,101140.48,0,Senior,Retained
102325,29,Male,UK,10,108160.62,4,1,0,177061.04,0,Young,Retained
102326,24,Female,USA,8,117021.02,4,0,0,76054.06,0,Young,Retained
102327,46,Male,India,10,246588.95,4,0,0,159307.38,1,Adult,Churned
102328,28,Female,Australia,9,106327.04,2,0,1,52498.36,1,Young,Churned
102329,50,Female,Australia,4,151018.03,2,1,1,156741.19,0,Middle Age,Retained
102330,23,Male,India,8,13634.92,2,1,0,96726.15,0,Young,Retained
102331,64,Female,USA,8,210552.52,1,1,1,30424.87,0,Middle Age,Retained
102332,32,Female,Australia,0,162042.01,4,0,0,61919.87,0,Adult,Retained
102333,49,Female,UK,4,101005.03,3,1,1,86432.18,0,Adult,Retained
102334,68,Male,India,8,4042.38,3,1,0,152365.65,0,Senior,Retained
102335,28,Female,Canada,6,147917.21,2,1,1,23866.72,0,Young,Retained
102336,75,Male,USA,5,3164.46,1,0,0,135313.93,1,Senior,Churned
102337,40,Female,India,5,300.9,2,0,0,146042.59,1,Adult,Churned
102338,43,Female,Australia,10,154024.64,3,0,1,134245.06,0,Adult,Retained
102339,51,Male,USA,6,47254.27,4,1,0,154527.23,0,Middle Age,Retained
102340,63,Female,UK,0,47971.89,3,1,1,43852.04,0,Middle Age,Retained
102341,51,Female,USA,3,163317.89,4,0,0,121549.64,0,Middle Age,Retained
102342,46,Male,USA,0,13424.3,4,0,0,188817.54,0,Adult,Retained
102343,21,Female,UK,5,78351.39,1,1,0,126049.01,0,Young,Retained
102344,34,Male,UK,3,37357.98,3,0,0,126153.91,0,Adult,Retained
102345,52,Male,USA,0,145044.09,2,1,1,149923.53,0,Middle Age,Retained
102346,30,Male,UK,8,165441.29,1,0,1,73308.8,0,Adult,Retained
102347,58,Female,India,3,180283.96,4,0,1,143090.42,1,Middle Age,Churned
102348,56,Male,UK,5,63807.8,3,0,1,184084.43,0,Middle Age,Retained
102349,32,Male,UK,6,22312.44,2,1,1,12070.14,0,Adult,Retained
102350,72,Female,USA,7,19670.91,1,0,0,175321.48,0,Senior,Retained
102351,46,Male,India,10,106537.89,2,1,0,51537.48,0,Adult,Retained
102352,46,Female,Canada,8,236461.1,3,0,1,96625.42,1,Adult,Churned
102353,28,Female,Canada,8,54432.26,2,0,0,171946.08,0,Young,Retained
